id,Terminal,Fecha,Turno,Contenedor,Cliente,Booking,Tipo CNT,Dimension,Oper.,Tiempo,Estado,key,fecha_registro,chofer,Observaciones,Transporte
584.0,Exolgan,2025-10-23,500,FDCU-014658-8,Shipy S.A.,DLSZ25090008,HC,70,T,,09:46 Arribado,,2025-10-22T12:20:31.527143,,,
587.0,Exolgan,2025-10-23,500,HLXU-841688-7,Shipy S.A.,DLSZ25090008,HC,70,T,,09:52 Arribado,,2025-10-22T12:20:31.871194,,,
583.0,Exolgan,2025-10-23,500,MSMU-148165-3,Impulso Jm S.A.,SYNTAO25SE071041,DC,30,TD,,10:03 Arribado,,2025-10-22T12:05:31.473425,,,
586.0,Exolgan,2025-10-23,500,HAMU-231839-8,Shipy S.A.,DLSZ25090008,HC,70,T,,10:06 Arribado,,2025-10-22T12:20:31.736912,,,
588.0,Exolgan,2025-10-23,500,UETU-591227-1,Shipy S.A.,DLSZ25090008,HC,70,T,,10:09 Arribado,,2025-10-22T12:20:31.98771,,,
579.0,Exolgan,2025-10-23,500,HAMU-219640-6,Shipy S.A.,DLSZ25090052,HC,70,T,,13:57 Arribado,,2025-10-22T12:05:31.093049,,,
580.0,Exolgan,2025-10-23,1100,HLBU-255338-1,Shipy S.A.,DLSZ25090052,HC,70,T,,13:47 Arribado,,2025-10-22T12:05:31.183856,,,
581.0,Exolgan,2025-10-23,500,HLBU-259918-7,Shipy S.A.,DLSZ25090052,HC,70,T,,14:03 Arribado,,2025-10-22T12:05:31.280939,,,
578.0,Exolgan,2025-10-23,500,DFSU-751297-5,Shipy S.A.,DLSZ25090052,HC,70,T,,14:17 Arribado,,2025-10-22T12:05:31.000843,,,
576.0,Exolgan,2025-10-23,1100,UACU-852499-5,Sk Distributors S.R.L.,DLSZ25080414,DC,60,T,,14:48 Arribado,,2025-10-22T11:50:31.594152,,,
593.0,Terminal 4 - Maersk,2025-10-23,1100,MSKU-183520-5,Parnacar S.A,NBOE25017961,HC,70,T,,15:13 Arribado,,2025-10-22T20:50:31.638518,,,
592.0,Terminal 4 - Maersk,2025-10-23,1300,TCLU-854986-5,Bisora Group Sa,QDOS033176,HC,70,T,,16:30 Arribado,,2025-10-22T17:05:31.068422,,,
575.0,Trp - Terminales 1-2-3,2025-10-23,1200,BMOU-152930-4,Mercovan Argentina S.A.,ONEYLEHF30764600,DC,30,TD,,17:02 Arribado,,2025-10-22T11:50:31.453649,,,
589.0,Trp - Terminales 1-2-3,2025-10-23,1500,TRHU-564520-7,Raisvic S.R.L.,HDE25-0900011,HC,70,T,,17:56 Arribado,,2025-10-22T12:20:32.09292,,,
590.0,Trp - Terminales 1-2-3,2025-10-23,1500,EGHU-833111-6,Aceptyourdestiny Sa,HDE25-0800013,HC,70,T,,18:29 Arribado,,2025-10-22T12:20:32.198654,,,
594.0,Exolgan,2025-10-24,1500,CAIU-302719-9,Refractarios Argentinos Saicm,MEDUT1318616,DC,30,TD,,01:49 Arribado,,2025-10-23T13:35:31.154086,,,
595.0,Exolgan,2025-10-24,1500,MSMU-237266-2,Refractarios Argentinos Saicm,MEDUT1318616,DC,30,TD,,01:46 Arribado,,2025-10-23T13:35:31.25416,,,
561.0,Exolgan,2025-10-27,1100,MSBU-274370-7,Mercovan Argentina S.A.,MEDUOF833539,DC,30,TD,,16:53 Arribado,,2025-10-21T13:20:31.297158,,,
615.0,Trp - Terminales 1-2-3,2025-10-24,1500,EMCU-820152-3,Fedtex S.R.L,TWLE25080161,HC,70,T,,Pendiente arribo,,2025-10-23T15:05:31.032912,,,
577.0,Exolgan,2025-10-23,500,TCLU-182913-9,Shipy S.A.,DLSZ25090052,HC,70,T,,13:49 Arribado,,2025-10-22T12:05:30.908402,,,
596.0,Exolgan,2025-10-24,500,TXGU-424374-8,Italbo S.R.L.,DLQD25070328,HC,70,T,,09:17 Arribado,,2025-10-23T13:35:31.367075,,,
632.0,Trp - Terminales 1-2-3,2025-10-27,1000,SEKU-938596-7,Chelatex Sas,FDNBSE2500106C,HC,70,TD,,Pendiente arribo,,2025-10-24T12:50:31.303145,,,
601.0,Terminal 4 - Maersk,2025-10-24,1000,CMAU-758235-6,Foralia Sa,148515007218,HC,70,T,,14:22 Arribado,,2025-10-23T14:20:31.783698,,,
597.0,Trp - Terminales 1-2-3,2025-10-24,1000,EITU-904387-7,Poka S.A.,TSSZ2508161A,HC,70,TD,,14:33 Arribado,,2025-10-23T14:20:31.370358,,,
598.0,Trp - Terminales 1-2-3,2025-10-24,1000,TCNU-168400-6,Poka S.A.,TSSZ2508161A,HC,70,TD,,14:57 Arribado,,2025-10-23T14:20:31.475394,,,
611.0,Trp - Terminales 1-2-3,2025-10-24,1100,EGSU-132305-1,Chelatex Sas,GILNB250800701,HC,70,T,,16:08 Arribado,,2025-10-23T14:35:31.395728,,,
610.0,Terminal 4 - Maersk,2025-10-24,1300,ECMU-704939-7,Aerofit Srl,EID0892505,HC,70,T,,17:12 Arribado,,2025-10-23T14:35:31.309668,,,
600.0,Trp - Terminales 1-2-3,2025-10-24,1100,TCNU-669452-1,Juliana Sa,OOLU2161436390,HC,70,T,,18:07 Arribado,,2025-10-23T14:20:31.69016,,,
602.0,Trp - Terminales 1-2-3,2025-10-24,1500,EISU-183943-7,Aceptyourdestiny Sa,HDE25-0900031,DC,60,T,,18:24 Arribado,,2025-10-23T14:20:31.896213,,,
604.0,Trp - Terminales 1-2-3,2025-10-24,1100,CSNU-226383-4,Skop Trader S. A.,TCSH2508229,DC,30,T,,18:25 Arribado,,2025-10-23T14:20:32.125597,,,
607.0,Trp - Terminales 1-2-3,2025-10-24,1200,GAOU-629454-1,Dmc Import Group S.R.L.,TSSZ2508164,HC,70,T,,18:34 Arribado,,2025-10-23T14:35:31.008017,,,
603.0,Terminal 4 - Maersk,2025-10-24,1500,SKYU-824931-1,Seaside Logistic Sa,OLGM255329,HC,70,TD,,18:50 Arribado,,2025-10-23T14:20:32.004506,,,
609.0,Trp - Terminales 1-2-3,2025-10-24,1200,CAAU-601458-8,Juliana Sa,NGNT51061100,HC,70,T,,19:05 Arribado,,2025-10-23T14:35:31.21085,,,
612.0,Trp - Terminales 1-2-3,2025-10-24,1100,EGSU-929119-8,Fedtex S.R.L,TWLE25080162,HC,70,T,,19:03 Arribado,,2025-10-23T14:50:31.154364,,,
605.0,Trp - Terminales 1-2-3,2025-10-24,1200,CSNU-238709-6,Skop Trader S. A.,TCSH2508229,DC,30,T,,19:36 Arribado,,2025-10-23T14:20:32.235149,,,
608.0,Trp - Terminales 1-2-3,2025-10-24,1200,HMCU-916076-1,Dmc Import Group S.R.L.,TSSZ2508127,HC,70,T,,19:33 Arribado,,2025-10-23T14:35:31.117218,,,
614.0,Trp - Terminales 1-2-3,2025-10-24,1500,GAOU-626330-3,Fedtex S.R.L,TWLE25080188,HC,70,T,,19:52 Arribado,,2025-10-23T15:05:30.930139,,,
599.0,Trp - Terminales 1-2-3,2025-10-24,1500,EGSU-150362-3,Mma Tex S.A.,CXMMF250801728,HC,70,T,,21:13 Arribado,,2025-10-23T14:20:31.591577,,,
613.0,Terminal 4 - Maersk,2025-10-24,1700,TCLU-231160-6,Lift Van Int. Co S.A,258618698,DC,30,TD,,22:04 Arribado,,2025-10-23T15:05:30.829354,,,
640.0,Exolgan,2025-10-27,700,MEDU-716430-7,Xiadex Srl,NBOE25017548,HC,70,T,,10:15 Arribado,,2025-10-24T19:05:31.091272,,,
635.0,Exolgan,2025-10-27,700,MSDU-636869-0,E A Balbi E Hijos S A,ACS-PKAR25200,HC,70,T,,10:49 Arribado,,2025-10-24T12:50:31.578087,,,
633.0,Exolgan,2025-10-27,700,MSBU-456977-0,E A Balbi E Hijos S A,GILSH250700217,DR,60,T,,11:10 Arribado,,2025-10-24T12:50:31.401092,,,
634.0,Exolgan,2025-10-27,700,MSMU-701481-0,E A Balbi E Hijos S A,ACS-PKAR25200,HC,70,T,,11:30 Arribado,,2025-10-24T12:50:31.488517,,,
626.0,Trp - Terminales 1-2-3,2025-10-27,900,CSNU-875964-7,Vestiditos Sa,TCXM2508087,HC,70,T,,13:38 Arribado,,2025-10-24T12:35:31.223543,,,
630.0,Trp - Terminales 1-2-3,2025-10-27,900,FCIU-965123-5,Vestiditos Sa,TCXM2508087,HC,70,T,,13:40 Arribado,,2025-10-24T12:35:31.610267,,,
627.0,Trp - Terminales 1-2-3,2025-10-27,900,CSNU-822112-1,Vestiditos Sa,TCXM2508087,HC,70,T,,13:57 Arribado,,2025-10-24T12:35:31.323954,,,
631.0,Trp - Terminales 1-2-3,2025-10-27,900,FSCU-510995-0,Vestiditos Sa,TCXM2508087,DC,60,T,,13:46 Arribado,,2025-10-24T12:35:31.707029,,,
628.0,Trp - Terminales 1-2-3,2025-10-27,900,TIIU-541213-4,Vestiditos Sa,TCXM2508087,HC,70,T,,14:05 Arribado,,2025-10-24T12:35:31.425695,,,
629.0,Trp - Terminales 1-2-3,2025-10-27,900,OOCU-786297-0,Vestiditos Sa,TCXM2508087,HC,70,T,,14:29 Arribado,,2025-10-24T12:35:31.515745,,,
620.0,Terminal 4 - Maersk,2025-10-27,1300,MRKU-501185-0,Ledorot S.A.,GILNB250801356,HC,70,T,,16:45 Arribado,,2025-10-24T12:20:31.770028,,,
618.0,Terminal 4 - Maersk,2025-10-27,1400,TCKU-746559-3,Bisora Group Sa,NBFC2509045,HC,70,T,,16:46 Arribado,,2025-10-24T12:20:31.585662,,,
619.0,Terminal 4 - Maersk,2025-10-27,1400,BSIU-965743-6,Tio Musa,SYNNGB25SE090227,HC,70,T,,16:50 Arribado,,2025-10-24T12:20:31.676088,,,
616.0,Terminal 4 - Maersk,2025-10-27,1300,MSKU-590196-4,Refractarios Argentinos Saicm,PCBUE25080002,DR,30,TD,,17:24 Arribado,,2025-10-24T12:20:31.402222,,,
636.0,Exolgan,2025-10-27,1300,MSDU-548851-5,Aspee Monee,LDH/25/1751,HC,70,T,,17:16 Arribado,,2025-10-24T13:05:30.952261,,,
637.0,Exolgan,2025-10-27,1300,MSMU-661076-9,Grass S. R. L.,HBUE2508X0238,HC,70,T,,09:50 Arribado,,2025-10-24T13:05:31.063328,,,
638.0,Exolgan,2025-10-27,1300,MSMU-661076-9,Grass S. R. L.,HBUE2508X0238,HC,70,T,,09:50 Arribado,,2025-10-24T13:05:31.174899,,,
639.0,Exolgan,2025-10-27,1300,MSMU-431477-3,Grass S. R. L.,HBUE2508X0238,HC,70,T,,09:50 Arribado,,2025-10-24T13:05:31.288696,,,
622.0,Terminal 4 - Maersk,2025-10-27,1500,SUDU-683573-1,Eat Well Company S.R.L.,258732826,DR,60,T,,18:43 Arribado,,2025-10-24T12:20:31.955756,,,
617.0,Terminal 4 - Maersk,2025-10-27,1500,JXLU-442580-5,Bisora Group Sa,QDOS033178,HC,70,T,,18:54 Arribado,,2025-10-24T12:20:31.499172,,,
621.0,Terminal 4 - Maersk,2025-10-27,1500,MSKU-039186-8,Eat Well Company S.R.L.,258732826,DR,60,T,,19:14 Arribado,,2025-10-24T12:20:31.852548,,,
623.0,Terminal 4 - Maersk,2025-10-27,1400,XINU-803653-0,Grupo Leal-Tex S.R.L.,GILNB250801355,HC,70,T,,19:24 Arribado,,2025-10-24T12:35:30.925529,,,
624.0,Terminal 4 - Maersk,2025-10-27,1400,MRSU-534301-4,Chelatex Sas,GILNB250900312,HC,70,T,,19:16 Arribado,,2025-10-24T12:35:31.041296,,,
644.0,Exolgan,2025-10-28,500,TLLU-514657-1,Grupo Leal-Tex S.R.L.,GILSH250800121,HC,70,T,,09:19 Arribado,,2025-10-27T14:35:31.378422,,,
641.0,Trp - Terminales 1-2-3,2025-10-28,1100,KOCU-404929-0,Mercovan Argentina S.A.,HDMUSELM09368000,HC,70,TD,,14:10 Arribado,,2025-10-27T12:35:31.37527,,,
642.0,Trp - Terminales 1-2-3,2025-10-28,1200,GESU-646776-4,Juliana Sa,NGP2732970,HC,70,T,,15:26 Arribado,,2025-10-27T12:50:31.612041,,,
645.0,Terminal 4 - Maersk,2025-10-28,1700,MSKU-970192-2,Hometex S.A.,TMSE3745317,HC,70,T,,18:57 Arribado,,2025-10-27T14:50:31.572611,,,
646.0,Terminal 4 - Maersk,2025-10-28,1600,MSKU-913822-8,Bisora Group Sa,NBOE25017878,HC,70,T,,18:50 Arribado,,2025-10-27T14:50:31.686076,,,
643.0,Trp - Terminales 1-2-3,2025-10-28,1800,CMAU-652728-8,Domatel S. R. L.,GGZ2693984,HC,70,T,,19:56 Arribado,,2025-10-27T12:50:31.714341,,,
606.0,Terminal 4 - Maersk,2025-10-29,800,TRHU-326910-0,Mercovan Argentina S.A.,DXB0970509,DC,30,T,,12:14 Arribado,,2025-10-23T14:35:30.906704,,,
625.0,Trp - Terminales 1-2-3,2025-10-27,900,CSNU-732071-0,Vestiditos Sa,TCXM2508087,HC,70,T,,13:44 Arribado,,2025-10-24T12:35:31.135556,,,
669.0,Trp - Terminales 1-2-3,2025-10-29,1100,HMMU-638940-9,Maria Guadalupe Verano,ROESHA25070597,HC,70,T,,13:55 Arribado,,2025-10-28T14:35:31.523924,,,
647.0,Exolgan,2025-10-28,1500,MSMU-606035-9,Outdoors Solutions S.R.L.,SYNNGB25SE090264,HC,70,T,,18:01 Arribado,,2025-10-27T19:50:31.736057,,,
650.0,Exolgan,2025-10-29,500,TLLU-856776-4,Aspee Monee,MEDUOO590048,HC,70,T,,09:16 Arribado,,2025-10-28T13:35:31.293212,,,
648.0,Exolgan,2025-10-29,500,MEDU-893487-1,Bisora Group Sa,NBOE25017667,HC,70,TD,,09:33 Arribado,,2025-10-28T13:20:31.593161,,,
649.0,Exolgan,2025-10-29,500,MSDU-537569-5,Aspee Monee,MEDUOO676706,HC,70,T,,10:09 Arribado,,2025-10-28T13:35:31.183115,,,
651.0,Exolgan,2025-10-29,500,MSDU-680758-2,Aspee Monee,LDH/25/1732,HC,70,T,,10:03 Arribado,,2025-10-28T13:35:31.393249,,,
652.0,Exolgan,2025-10-29,500,SEGU-518082-0,Aspee Monee,LDH/25/1717,HC,70,T,,10:04 Arribado,,2025-10-28T13:50:31.550222,,,
653.0,Exolgan,2025-10-29,700,MSMU-778990-0,Aspee Monee,MEDUOO546677,HC,70,T,,10:32 Arribado,,2025-10-28T13:50:31.651913,,,
655.0,Exolgan,2025-10-29,500,TRHU-337367-1,Jet Cargo S.A.,ZIMUNFA4374020,DC,30,TD,,10:57 Arribado,,2025-10-28T13:50:31.864387,,,
666.0,Trp - Terminales 1-2-3,2025-10-29,1100,HMMU-678229-4,Shipy S.A.,TSSZ2508116,HC,70,T,,14:43 Arribado,,2025-10-28T14:35:31.215517,,,
656.0,Trp - Terminales 1-2-3,2025-10-29,1100,HMMU-638104-9,Shipy S.A.,TSSZ2508117,HC,70,T,,14:48 Arribado,,2025-10-28T14:20:31.544804,,,
658.0,Trp - Terminales 1-2-3,2025-10-29,1200,KOCU-494992-2,Shipy S.A.,TSSZ2508116,HC,70,T,,14:56 Arribado,,2025-10-28T14:20:31.787929,,,
661.0,Trp - Terminales 1-2-3,2025-10-29,1200,HMMU-714404-1,Shipy S.A.,TSSZ2508116,HC,70,T,,14:52 Arribado,,2025-10-28T14:20:32.129837,,,
667.0,Trp - Terminales 1-2-3,2025-10-29,1100,KOCU-464353-1,Shipy S.A.,TSSZ2508116,HC,70,T,,14:45 Arribado,,2025-10-28T14:35:31.314577,,,
663.0,Trp - Terminales 1-2-3,2025-10-29,1100,CAIU-444580-3,Shipy S.A.,TSSZ2508117,HC,70,T,,15:22 Arribado,,2025-10-28T14:20:32.35859,,,
660.0,Trp - Terminales 1-2-3,2025-10-29,1100,TXGU-853395-6,Shipy S.A.,TSSZ2508116,HC,70,T,,15:38 Arribado,,2025-10-28T14:20:32.018198,,,
665.0,Trp - Terminales 1-2-3,2025-10-29,1200,HMMU-632167-2,Shipy S.A.,TSSZ2508117,HC,70,T,,15:34 Arribado,,2025-10-28T14:20:32.585015,,,
668.0,Trp - Terminales 1-2-3,2025-10-29,1200,KOCU-492522-1,Skop Trader S. A.,TCNB2507800,HC,70,T,,15:32 Arribado,,2025-10-28T14:35:31.42239,,,
662.0,Trp - Terminales 1-2-3,2025-10-29,1100,HMMU-667269-8,Shipy S.A.,TSSZ2508117,HC,70,T,,15:58 Arribado,,2025-10-28T14:20:32.24665,,,
664.0,Trp - Terminales 1-2-3,2025-10-29,1100,HMMU-608221-7,Shipy S.A.,TSSZ2508117,HC,70,T,,15:55 Arribado,,2025-10-28T14:20:32.483556,,,
657.0,Trp - Terminales 1-2-3,2025-10-29,1200,KOCU-438047-7,Shipy S.A.,TSSZ2508117,HC,70,T,,16:12 Arribado,,2025-10-28T14:20:31.662599,,,
659.0,Trp - Terminales 1-2-3,2025-10-29,1200,TEMU-750922-7,Shipy S.A.,TSSZ2508116,HC,70,T,,16:09 Arribado,,2025-10-28T14:20:31.907792,,,
670.0,Exolgan,2025-10-29,1100,UACU-858783-8,Mercovan Argentina S.A.,HLCUALG250800101,DC,60,TD,,17:00 Arribado,,2025-10-28T18:35:31.763693,,,
675.0,Trp - Terminales 1-2-3,2025-10-30,700,EGHU-980885-7,Shipy S.A.,TSSZ2508190,HC,70,T,,10:19 Arribado,,2025-10-29T13:35:31.328638,,,
683.0,Trp - Terminales 1-2-3,2025-10-30,700,TGBU-658211-5,Shipy S.A.,TSSZ2508167,HC,70,T,,10:26 Arribado,,2025-10-29T13:35:32.081995,,,
690.0,Terminal 4 - Maersk,2025-10-30,800,MRKU-908223-5,Hra Consultora,260178868,DR,30,TD,,11:11 Arribado,,2025-10-29T13:50:31.478515,,,
676.0,Trp - Terminales 1-2-3,2025-10-30,700,EGSU-959084-0,Shipy S.A.,TSSZ2508190,HC,70,T,,11:07 Arribado,,2025-10-29T13:35:31.419983,,,
678.0,Trp - Terminales 1-2-3,2025-10-30,800,EGSU-628191-4,Shipy S.A.,TSSZ2508167,HC,70,T,,11:03 Arribado,,2025-10-29T13:35:31.604656,,,
682.0,Trp - Terminales 1-2-3,2025-10-30,900,EITU-102113-0,Shipy S.A.,TSSZ2508190,HC,70,T,,11:30 Arribado,,2025-10-29T13:35:31.987904,,,
677.0,Trp - Terminales 1-2-3,2025-10-30,1100,TCNU-270829-4,Shipy S.A.,TSSZ2508167,HC,70,T,,14:03 Arribado,,2025-10-29T13:35:31.514383,,,
686.0,Trp - Terminales 1-2-3,2025-10-30,1100,CMAU-934364-3,Juliana Sa,NGP2732956,HC,70,T,,14:01 Arribado,,2025-10-29T13:35:32.381557,,,
687.0,Trp - Terminales 1-2-3,2025-10-30,1100,EMCU-166952-8,Impulso Textil Srl,TWLE25080189,HC,70,T,,14:13 Arribado,,2025-10-29T13:35:32.481991,,,
671.0,Trp - Terminales 1-2-3,2025-10-30,1000,EGSU-152789-9,Shipy S.A.,TSSZ2508167,HC,70,T,,14:15 Arribado,,2025-10-29T13:20:31.654899,,,
672.0,Trp - Terminales 1-2-3,2025-10-30,1000,BSIU-811382-3,Shipy S.A.,TSSZ2508167,HC,70,T,,15:04 Arribado,,2025-10-29T13:20:31.772765,,,
688.0,Trp - Terminales 1-2-3,2025-10-30,1100,TLLU-768160-1,Fashion Concept,HDE25-0900029,HC,70,T,,15:06 Arribado,,2025-10-29T13:35:32.604507,,,
673.0,Trp - Terminales 1-2-3,2025-10-30,1100,EMCU-842647-4,Shipy S.A.,TSSZ2508167,HC,70,T,,15:16 Arribado,,2025-10-29T13:20:31.888904,,,
695.0,Trp - Terminales 1-2-3,2025-10-30,1200,EGHU-917559-5,Mibeda S.A.,TWLE25080202,HC,70,T,,15:19 Arribado,,2025-10-29T13:50:32.056641,,,
679.0,Trp - Terminales 1-2-3,2025-10-30,1200,EITU-176918-5,Shipy S.A.,TSSZ2508190,HC,70,T,,15:43 Arribado,,2025-10-29T13:35:31.694623,,,
694.0,Trp - Terminales 1-2-3,2025-10-30,1300,FFAU-643636-0,Eramine Sudamerica Sa,NSHEC250841564,HC,70,TD,,15:36 Arribado,,2025-10-29T13:50:31.942778,,,
674.0,Terminal 4 - Maersk,2025-10-30,900,MRKU-655019-0,Lift Van Int. Co S.A,721052693,DR,30,TD,,15:53 Arribado,,2025-10-29T13:35:31.242064,,,
697.0,Trp - Terminales 1-2-3,2025-10-30,1100,EITU-917903-5,Impacto Jean S.A.,HDE25-0900012,HC,70,T,,15:59 Arribado,,2025-10-29T13:50:32.263105,,,
691.0,Trp - Terminales 1-2-3,2025-10-30,1200,PCIU-939632-0,Tandem Global Logistics S.A.,XMF202500829A/B/C,HC,70,TD,,16:03 Arribado,,2025-10-29T13:50:31.587127,,,
696.0,Trp - Terminales 1-2-3,2025-10-30,1200,EGHU-975425-7,Mibeda S.A.,TWLE25080201,HC,70,T,,16:11 Arribado,,2025-10-29T13:50:32.160691,,,
689.0,Trp - Terminales 1-2-3,2025-10-30,1200,EGSU-502931-7,Fashion Concept,HDE25-0900072A/B,RF,60,T,,16:36 Arribado,,2025-10-29T13:35:32.705559,,,
692.0,Trp - Terminales 1-2-3,2025-10-30,1300,EGHU-831837-2,Grupo Leal-Tex S.R.L.,CL25080513,HC,70,T,,16:34 Arribado,,2025-10-29T13:50:31.703431,,,
684.0,Trp - Terminales 1-2-3,2025-10-30,1200,OOCU-963929-3,Juliana Sa,OOLU2161806950,HC,70,T,,17:38 Arribado,,2025-10-29T13:35:32.182181,,,
680.0,Trp - Terminales 1-2-3,2025-10-30,1500,TCNU-637965-9,Shipy S.A.,TSSZ2508190,HC,70,T,,18:13 Arribado,,2025-10-29T13:35:31.784108,,,
681.0,Trp - Terminales 1-2-3,2025-10-30,1500,EGHU-845709-0,Shipy S.A.,TSSZ2508190,HC,70,T,,18:15 Arribado,,2025-10-29T13:35:31.88225,,,
693.0,Trp - Terminales 1-2-3,2025-10-30,1500,OOCU-745752-0,Eramine Sudamerica Sa,NSHEC250841564,HC,70,TD,,18:09 Arribado,,2025-10-29T13:50:31.824663,,,
685.0,Trp - Terminales 1-2-3,2025-10-30,1200,FFAU-495285-6,Juliana Sa,NGNT51061200,HC,70,T,,19:13 Arribado,,2025-10-29T13:35:32.278531,,,
654.0,Exolgan,2025-10-29,700,TRHU-601185-0,Aspee Monee,MEDUOO664884,HC,70,T,,10:39 Arribado,,2025-10-28T13:50:31.76262,,,
713.0,Terminal 4 - Maersk,2025-10-31,1000,MRKU-031536-2,Grupo Rsm Srl,260057889,DR,60,TD,,14:18 Arribado,,2025-10-30T13:50:33.230168,,,
715.0,Terminal 4 - Maersk,2025-10-31,1000,MRKU-029097-9,Grupo Rsm Srl,260254448,DR,60,TD,,14:42 Arribado,,2025-10-30T14:05:31.401027,,,
719.0,Terminal 4 - Maersk,2025-10-31,1200,MRSU-056785-5,Grupo Rsm Srl,260216952,DR,30,TD,,14:40 Arribado,,2025-10-30T17:35:31.427992,,,
701.0,Exolgan,2025-10-31,500,HLBU-140169-8,Sk Distributors S.R.L.,DLSZ25080613,DR,60,T,,08:26 Arribado,,2025-10-30T13:50:31.844055,,,
704.0,Exolgan,2025-10-31,500,HLBU-967997-8,Chemotecnica Sa,HLCUSHA2508AVUQ6,DR,60,T,,08:18 Arribado,,2025-10-30T13:50:32.195795,,,
698.0,Exolgan,2025-10-31,500,SEGU-909262-4,Chemotecnica Sa,HLCUSHA2508AVUQ6,DR,60,T,,09:03 Arribado,,2025-10-30T13:35:31.469425,,,
699.0,Exolgan,2025-10-31,500,HLBU-124610-1,Arbrex Commercial Group Srl,TPSHNSG25086048,DR,60,TD,,09:06 Arribado,,2025-10-30T13:50:31.584972,,,
707.0,Exolgan,2025-10-31,500,HLBU-903137-3,Chemotecnica Sa,HLCUSHA2508ATJR3,DR,60,T,,09:50 Arribado,,2025-10-30T13:50:32.518227,,,
711.0,Exolgan,2025-10-31,500,HLBU-900760-7,Chemotecnica Sa,HLCUSHA2508ATJR3,DR,60,T,,10:27 Arribado,,2025-10-30T13:50:32.994965,,,
702.0,Exolgan,2025-10-31,500,TXGU-712470-0,Sk Distributors S.R.L.,DLSZ25090111,HC,70,T,,10:31 Arribado,,2025-10-30T13:50:31.954448,,,
705.0,Exolgan,2025-10-31,500,HLBU-919810-2,Chemotecnica Sa,HLCUSHA2508AVUQ6,DR,60,T,,10:41 Arribado,,2025-10-30T13:50:32.301222,,,
709.0,Exolgan,2025-10-31,500,HLBU-928720-0,Chemotecnica Sa,HLCUSHA2508ATJR3,DR,60,T,,10:45 Arribado,,2025-10-30T13:50:32.741527,,,
703.0,Exolgan,2025-10-31,500,UACU-476120-0,Chemotecnica Sa,HLCUSHA2508AVUQ6,DR,60,T,,10:37 Arribado,,2025-10-30T13:50:32.089852,,,
706.0,Exolgan,2025-10-31,500,HLBU-947389-0,Chemotecnica Sa,HLCUSHA2508AVUQ6,DR,60,T,,10:50 Arribado,,2025-10-30T13:50:32.405659,,,
710.0,Exolgan,2025-10-31,500,SEGU-911364-5,Chemotecnica Sa,HLCUSHA2508ATJR3,DR,60,T,,10:47 Arribado,,2025-10-30T13:50:32.863938,,,
700.0,Exolgan,2025-10-31,500,MEDU-412289-0,Sk Distributors S.R.L.,DLNB2509605,DR,60,T,,11:05 Arribado,,2025-10-30T13:50:31.708292,,,
717.0,Exolgan,2025-10-31,500,MSNU-723103-8,Jakytextil S.A.,NBOE25017768,HC,70,T,,11:12 Arribado,,2025-10-30T14:05:31.620683,,,
718.0,Trp - Terminales 1-2-3,2025-10-31,700,HMMU-659616-0,Skop Trader S. A.,TCNB2508476,HC,70,T,,11:02 Arribado,,2025-10-30T14:05:31.730121,,,
720.0,Terminal 4 - Maersk,2025-10-31,600,MSKU-027489-8,Awam Tex Srl,258465941,DR,60,T,,11:19 Arribado,,2025-10-30T18:05:31.217427,,,
708.0,Exolgan,2025-10-31,500,HLBU-977599-2,Chemotecnica Sa,HLCUSHA2508ATJR3,DR,60,T,,11:24 Arribado,,2025-10-30T13:50:32.631568,,,
716.0,Terminal 4 - Maersk,2025-10-31,1000,MRKU-071753-0,Grupo Rsm Srl,259942694,DR,60,TD,,13:57 Arribado,,2025-10-30T14:05:31.509284,,,
712.0,Terminal 4 - Maersk,2025-10-31,1000,MRKU-037849-0,Grupo Rsm Srl,260180876,DR,60,TD,,14:11 Arribado,,2025-10-30T13:50:33.106656,,,
714.0,Terminal 4 - Maersk,2025-10-31,1300,MRKU-090413-0,Noah Servicess.R.L.,260250102,DR,60,TD,,15:30 Arribado,,2025-10-30T14:05:31.290837,,,
721.0,Trp - Terminales 1-2-3,2025-10-31,1200,KOCU-212195-0,Dodero & Cia S.R.L.,SZE25081223,DC,30,T,,15:58 Arribado,,2025-10-30T18:35:31.65645,,,
726.0,Exolgan,2025-11-04,500,TCLU-414582-3,Lift Van Int. Co S.A,HLCUME3250904035,DC,60,TD,,Pendiente arribo,,2025-10-31T21:35:31.218986,,,
728.0,Exolgan,2025-11-04,500,CXDU-205132-7,Lift Van Int. Co S.A,ONEYRICFGU423900,HC,70,TD,,Pendiente arribo,,2025-10-31T21:35:31.470741,,,
722.0,Terminal 4 - Maersk,2025-11-03,900,ONEU-665837-7,Grupo Simpa Sa,252106593A,HC,70,TD,,10:59 Arribado,,2025-10-31T14:50:30.948039,,,
723.0,Terminal 4 - Maersk,2025-11-03,900,ONEU-527516-2,Grupo Simpa Sa,252106593B,HC,70,TD,,11:02 Arribado,,2025-10-31T14:50:31.080012,,,
731.0,Exolgan,2025-11-04,1300,UACU-537295-0,Jakytextil S.A.,NBOE25017920,HC,70,T,,Pendiente arribo,,2025-11-03T14:50:31.095034,,,
724.0,Trp - Terminales 1-2-3,2025-11-03,1100,HMMU-658375-4,Skop Trader S. A.,TCNB2508424,HC,70,T,,13:42 Arribado,,2025-10-31T15:05:30.995099,,,
