Dia,Cliente,Contenedor,Volumen,Precinto,Observaciones,Estado,e-tally
2025-12-19,Henn Y Cia S.R.L.,CMAU-453489-0,0,---,TRP  07HS  20/12,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28147
2025-12-19,Henn Y Cia S.R.L.,TLLU-500288-8,0,---,TRP   07HS  20/12,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28148
2025-12-19,Henn Y Cia S.R.L.,APHU-737626-0,0,---,TRP  07HS  20/12,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28149
2025-12-19,Henn Y Cia S.R.L.,CMAU-359904-7,0,---,TRP  07HS   20/12,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28150
2025-12-19,Henn Y Cia S.R.L.,BMOU-529406-5,0,---,TRP   07HS  20/12,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28151
2025-12-22,Henn Y Cia S.R.L.,PCIU-139058-3,0,---,trp   07hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28188
2025-12-22,Henn Y Cia S.R.L.,PCIU-186999-8,0,---,TRP  07HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28198
2025-12-22,Henn Y Cia S.R.L.,GLDU-970553-8,0,---,TRP  07HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28197
2025-12-22,Borax Argentina S A,PCIU-119115-4,0,---,TRP  09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28184
2025-12-22,Borax Argentina S A,PCIU-173836-5,0,---,TRP  09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28185
2025-12-22,Maringa Maderas Sa,EITU-930641-7,0,---,TRP  09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28154
2025-12-22,Maringa Maderas Sa,EISU-859091-6,0,---,TRP  09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28155
2025-12-22,Maringa Maderas Sa,EGHU-844251-0,0,---,TRP  09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28156
2025-12-22,Lawter Argentina S.A...,FFAU-216037-7,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28174
2025-12-22,Lawter Argentina S.A...,SEKU-548860-6,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28175
2025-12-22,Lawter Argentina S.A...,FCIU-876513-0,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28176
2025-12-22,Lawter Argentina S.A...,TGBU-519752-0,0,---,TRP   11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28177
2025-12-22,Lawter Argentina S.A...,CMAU-425811-1,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28178
2025-12-22,Lawter Argentina S.A...,TRHU-708835-3,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28180
2025-12-22,Lawter Argentina S.A...,TLLU-425334-3,0,---,TRP 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28181
2025-12-22,Lawter Argentina S.A...,CMAU-423288-4,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28182
2025-12-22,Lawter Argentina S.A...,TRHU-610567-2,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28183
2025-12-22,Borax Argentina S A,PCIU-123979-3,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28186
2025-12-22,Borax Argentina S A,PCIU-016877-7,0,---,TRP   15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28187
2025-12-22,Curtiembre Infante S...,TIIU-598567-1,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28166
2025-12-22,Curtiembre Infante S...,KOCU-489759-9,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28167
2025-12-22,Elementa Foods S.A.,CAAU-471974-8,0,---,TERMINAL 4  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28168
2025-12-22,Elementa Foods S.A.,MRKU-333055-0,0,---,TERMINAL 4  19HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28164
2025-12-22,Elementa Foods S.A.,MSKU-925111-0,0,---,TERMINAL 4  19HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28163
2025-12-22,Hilado Sa,MRKU-448755-0,0,---,TERMINAL 4  01AM,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28189
2025-12-22,Hilado Sa,HASU-400350-8,0,---,TERMINAL  4   01AM,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28190
2025-12-22,Hilado Sa,CAAU-523526-5,0,---,TERMINAL 4   01AM,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28191
2025-12-22,Hilado Sa,MRSU-791150-9,0,---,TERMINAL 4  01AM,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28192
2025-12-22,Hilado Sa,TCLU-915293-3,0,---,TERMINAL4   01AM,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28193
2025-12-22,Hilado Sa,SUDU-698362-0,0,---,TERMINAL 4  01AM,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28194
2025-12-22,Hilado Sa,MRKU-336068-4,0,---,TERMINAL 4  01AM,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28195
2025-12-23,Borax Argentina S A,CAIU-251538-9,0,---,TERMINAL  4  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28208
2025-12-23,Borax Argentina S A,SUDU-764479-2,0,---,TERMINAL  4  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28210
2025-12-23,Minera Santa Rita Sr...,MRKU-999081-8,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28199
2025-12-23,Minera Santa Rita Sr...,TEMU-068516-3,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28200
2025-12-23,Minera Santa Rita Sr...,MRSU-007239-4,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28201
2025-12-23,Lift Van Int. Co S.A,TLLU-279650-5,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28196
2025-12-23,Lift Van Int. Co S.A,UACU-842932-3,0,---,EXOLGAN  16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28169
2025-12-23,Minera Santa Rita Sr...,MRKU-410233-9,0,---,TERMINAL 4   19HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28203
2025-12-26,Bymar Transforwardin...,CAAU-580764-8,0,---,EXOLGAN 22HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28240
2025-12-26,Bymar Transforwardin...,MSDU-610884-1,0,---,EXOLGAN 22HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28241
2025-12-26,Bymar Transforwardin...,MSNU-572410-1,0,---,EXOLGAN 22HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28242
2025-12-26,Bymar Transforwardin...,MSDU-780131-5,0,---,EXOLGAN 22HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28243
2025-12-26,Bymar Transforwardin...,CAIU-721849-1,0,---,EXOLGAN 22 HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28244
2025-12-26,Bymar Transforwardin...,FBLU-008437-0,0,---,EXOLGAN 22HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28245
2025-12-26,Bymar Transforwardin...,MSNU-748926-0,0,---,EXOLGAN 22HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28246
2025-12-29,Forestal Guarani Sa,HASU-503631-6,-60,---,T4 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28216
2025-12-29,Forestal Guarani Sa,MRKU-373673-0,-44,---,T4 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28217
2025-12-29,Pampa Logistica Inte...,MSKU-566622-7,0,---,T4 13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28247
2025-12-30,Elementa Foods S.A.,HAMU-369534-9,0,---,EXOLGAN 16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28280
2025-12-30,Elementa Foods S.A.,HLXU-846069-0,0,---,EXOLGAN 16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28281
2025-12-30,Seaside Logistic Sa,MSDU-275678-5,0,---,exolgan 16hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28248
2025-12-30,Borax Argentina S A,MEDU-592077-1,0,---,EXOLGAN 10HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28250
2025-12-30,Borax Argentina S A,MSDU-234638-0,0,---,EXOLGAN 10HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28251
2025-12-30,Borax Argentina S A,TGBU-390683-8,0,---,EXOLGAN 10HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28252
2025-12-30,Borax Argentina S A,MSDU-231132-0,0,---,EXOLGAN 10HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28253
2025-12-30,Borax Argentina S A,MSDU-167248-4,0,---,EXOLGAN 10HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28254
2025-12-30,Mader Zu S.R.L.,CAAU-863644-6,0,---,TRP 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28249
2025-12-30,Isischu Srl,MRKU-315636-7,0,---,T4 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28263
2025-12-30,Isischu Srl,TRHU-842213-0,0,---,T4 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28266
2025-12-30,Isischu Srl,TRHU-631605-8,0,---,T4 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28264
2025-12-30,Hdv Leather S.R.L.,GAOU-718270-0,-60,---,t4 15hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28223
2025-12-30,Hdv Leather S.R.L.,MRKU-537232-3,-60,---,T4 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28225
2025-12-30,Hdv Leather S.R.L.,UETU-838854-8,-60,---,T4 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28224
2025-12-30,Carpal Sa,SEGU-581004-5,0,---,T4   17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28265
2025-12-30,Carpal Sa,TCNU-440275-0,0,---,T4 17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28267
2025-12-30,Hdv Leather S.R.L.,UETU-854441-9,-60,---,T4 13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28220
2025-12-30,Hdv Leather S.R.L.,MRSU-391284-7,-60,---,T4 13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28222
2025-12-30,Hdv Leather S.R.L.,MRSU-810355-2,-60,---,T4 13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28221
2025-12-30,Carpal Sa,FBLU-000913-0,-60,---,exolgan 16hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28226
2025-12-30,Carpal Sa,CAAU-735843-8,-60,---,EXOLGAN 16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28229
2025-12-30,Carpal Sa,TCNU-828332-4,-60,---,EXOLGAN 16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28230
2025-12-30,Carpal Sa,MSDU-650710-0,-60,---,EXOLGAN 16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28234
2026-01-02,Norfor Sa,GAOU-726356-6,-60,---,TRP 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28219
2026-01-02,Norfor Sa,EGHU-954552-9,-60,---,09 HS TRP,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28218
2026-01-02,Mafralac Alimenticia...,JXLU-621014-9,-60,---,T4 15HGS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28213
2026-01-02,Mafralac Alimenticia...,CAAU-714924-8,-60,---,T4 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28214
2026-01-02,Hdv Leather S.R.L.,TCKU-732014-1,-60,---,T4 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28275
2026-01-02,Hdv Leather S.R.L.,MSKU-180940-1,-60,---,T4 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28276
2026-01-02,Hdv Leather S.R.L.,MRKU-498638-0,-60,---,T4 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28277
2026-01-02,Hdv Leather S.R.L.,MRSU-412220-9,-60,---,T4 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28278
2026-01-02,Hdv Leather S.R.L.,TCNU-313236-7,-60,---,T4 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28279
2026-01-02,Minera Santa Rita Sr...,MRSU-376831-8,0,---,T4 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28284
2026-01-02,Minera Santa Rita Sr...,FFAU-725507-4,0,---,T4 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28285
2026-01-02,Minera Santa Rita Sr...,MRSU-499174-8,0,---,T4 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28287
2026-01-02,Minera Santa Rita Sr...,UETU-817186-6,0,---,T4 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28289
2026-01-02,Minera Santa Rita Sr...,MRSU-826379-8,0,---,T4 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28293
2026-01-02,Minera Santa Rita Sr...,MSKU-944999-7,0,---,T4 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28286
2026-01-02,Minera Santa Rita Sr...,HASU-414552-3,0,---,T4 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28288
2026-01-02,Minera Santa Rita Sr...,CXDU-224136-9,0,---,T4 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28291
2026-01-02,Minera Santa Rita Sr...,MRKU-306623-7,0,---,T4 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28290
2026-01-02,Minera Santa Rita Sr...,CAAU-905879-0,0,---,T4 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28292
2026-01-02,Lawter Argentina S.A...,MRKU-467228-6,-60,---,t4 11hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28215
2026-01-05,Norfor Sa,EITU-919819-0,-60,---,TRP 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28238
2026-01-05,Norfor Sa,EGSU-976762-2,-60,---,TRP 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28239
2026-01-05,Norfor Sa,TXGU-734388-5,0,---,TRP 17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28227
2026-01-05,Norfor Sa,EMCU-859076-5,0,---,TRP 17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28228
2026-01-05,Norfor Sa,EITU-161905-6,0,---,TRP 17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28232
2026-01-05,Norfor Sa,EITU-181324-6,0,---,TRP 17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28233
2026-01-05,Norfor Sa,GAOU-637393-3,0,---,TRP 17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28231
2026-01-05,Norfor Sa,EGSU-187697-2,0,---,,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28236
2026-01-05,Norfor Sa,EGHU-917136-8,0,---,TRP 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28237
2026-01-05,Norfor Sa,EMCU-887711-7,0,---,TRP 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28235
2026-01-05,Norfor Sa,TGBU-991464-0,0,---,TRP 15HS,Pendiente,
2026-01-05,Norfor Sa,EGHU-971012-0,0,---,TRP 17HS,Pendiente,
2026-01-05,Curtiembre Infante S...,FFAU-621180-5,0,---,trp 15hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28282
2026-01-05,Curtiembre Infante S...,KOCU-435491-9,0,---,TRP 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28283
2026-01-05,Borax Argentina S A,PCIU-009273-2,0,---,trp 11hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28294
2026-01-05,Borax Argentina S A,PCIU-000242-5,0,---,TRP 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28295
2026-01-05,Laharrague Chodorge ...,TEMU-729802-1,-60,---,T4 19HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28298
2026-01-05,Laharrague Chodorge ...,GOSU-100329-3,-60,---,T4 19HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28300
2026-01-05,Valerio Oliva Forest...,BEAU-511433-8,0,---,T4 09HS,Pendiente,
2026-01-05,Valerio Oliva Forest...,JXLU-624766-2,0,---,T4 09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28305
2026-01-05,Carpal Sa,HAMU-344533-4,0,---,T4 17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28268
2026-01-06,Laharrague Chodorge ...,TCLU-951909-0,0,---,trp 15hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28299
2026-01-06,Laharrague Chodorge ...,CMAU-348230-1,0,---,TRP 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28303
2026-01-06,Hector Reboratti,TLLU-755929-7,0,---,TRP 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28302
2026-01-06,Hector Reboratti,TRHU-829501-5,0,---,TRP 15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28301
2026-01-06,Mercovan Argentina S...,UACU-398026-7,0,---,EXOLGAN 16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28317
2026-01-06,Mercovan Argentina S...,UACU-398026-7,0,---,EXOLGAN  16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28317
2026-01-07,Borax Argentina S A,MSKU-743228-0,0,---,terminal 4 11hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28296
2026-01-07,Borax Argentina S A,MSKU-333107-6,0,---,TERMINAL4   11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28297
2026-01-08,Pallets Jauregui Soc...,MRSU-360567-1,0,---,terminal 4  09hs,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28325
2026-01-08,Santa Anita Oil Sa,ZCSU-754529-7,0,---,TERMINAL 4  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28309
2026-01-08,Santa Anita Oil Sa,TLLU-520372-7,0,---,TERMINAL 4  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28310
2026-01-08,Valerio Oliva Forest...,ZCSU-668974-6,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28331
2026-01-08,Litoral Citrus S A,FBIU-044899-2,0,---,TERMINAL 4  13HS   (IMO),Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28307
2026-01-08,Minera Santa Rita Sr...,MRSU-305677-7,0,---,TERMINAL 4   13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28318
2026-01-08,Minera Santa Rita Sr...,MRKU-348118-2,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28319
2026-01-08,Mader Zu S.R.L.,MSMU-874688-3,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28311
2026-01-08,Mader Zu S.R.L.,MEDU-795925-8,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28312
2026-01-08,Mader Zu S.R.L.,FCIU-736798-1,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28313
2026-01-08,Mader Zu S.R.L.,MSDU-618668-0,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28314
2026-01-09,Hector Reboratti,TLLU-755929-7,0,---,TRP  09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28302
2026-01-09,Hector Reboratti,TRHU-829501-5,0,---,TRP  09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28301
2026-01-09,Laharrague Chodorge ...,TCLU-951909-0,0,---,TRP   09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28299
2026-01-09,Laharrague Chodorge ...,CMAU-348230-1,0,---,TRP  09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28303
2026-01-09,Pelama Chubut S.A.,CSNU-868913-3,0,---,TRP 09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28315
2026-01-09,Pelama Chubut S.A.,TGBU-864456-1,0,---,TRP  09HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28316
2026-01-09,Capilatis S.A.,HLBU-174059-9,0,---,EXOLGAN  10HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28324
2026-01-09,Elementa Foods S.A.,SEGU-511603-4,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28328
2026-01-09,Elementa Foods S.A.,FFAU-692810-2,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28329
2026-01-09,Elementa Foods S.A.,KKFU-814775-8,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28330
2026-01-09,Mercovan Argentina S...,UACU-840499-0,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28332
2026-01-09,Laharrague Chodorge ...,HAMU-308841-1,0,---,EXOLGAN  16HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28344
2026-01-09,Lawter Argentina S.A...,SEGU-221072-5,0,---,TERMINAL 4  19HS  (IMO),Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28306
2026-01-09,Tipoiti Satic,BEAU-418563-5,0,---,EXOLGAN  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28351
2026-01-12,Norfor Sa,EGSU-968570-9,0,---,TRP 11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28346
2026-01-12,Norfor Sa,BSIU-838945-2,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28347
2026-01-12,Norfor Sa,TEMU-715473-9,0,---,TRP  11HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28345
2026-01-12,Hilado Sa,MRKU-630432-3,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28333
2026-01-12,Hilado Sa,MSKU-921666-0,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28334
2026-01-12,Hilado Sa,SUDU-866465-9,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28335
2026-01-12,Hilado Sa,MSKU-175166-0,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28336
2026-01-12,Hilado Sa,HASU-403060-6,0,---,TERMINAL 4  13HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28337
2026-01-12,Taeda Sa,MRKU-616084-3,0,---,TERMINAL 4  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28326
2026-01-12,Taeda Sa,SUDU-850829-7,0,---,TERMINAL 4   15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28327
2026-01-12,Lawter Argentina S.A...,PCIU-939991-0,0,---,TRP 17 HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28320
2026-01-12,Lawter Argentina S.A...,CAAU-827424-4,0,---,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28322
2026-01-12,Lawter Argentina S.A...,PCIU-916447-4,0,---,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28323
2026-01-12,Lawter Argentina S.A...,HPCU-479678-2,0,---,TRP  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28321
2026-01-12,Chemotecnica Sa,FBIU-010192-0,0,---,multimodal chile,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28362
2026-01-12,Valerio Oliva Forest...,ZCSU-668974-6,0,---,TERMINAL 4  17HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28331
2026-01-13,Lift Van Int. Co S.A,DRYU-421435-9,0,---,TRP  15HS,Pendiente,http://dassaweb.mqbic.com/NewTallyExpoConsumo.php?id=28350
